IATA_Code,Longitude,Latitude
LLE,-25.4300003052,31.5767002106
LLF,26.338661,111.610043
LLI,11.975000381469700,38.97999954223630
LLK,38.746398925800000,48.8180007935
LLO,-3.084722,120.245278
LLU,60.46445,-45.56917
LLV,37.683333,111.142778
LLW,-13.7894001007,33.78099823
LLY,39.942901611300000,-74.845703125
LMA,63.886002,-152.302002
LMC,2.179167,-73.7875
LME,47.94860076904300,0.20166699588298800
LML,8.921667,166.265556
LMM,25.6851997375,-109.081001282
LMN,4.808300018310550,115.01000213623000
LMO,57.7052001953125,-3.339169979095460
LMP,35.497898,12.6181
LMQ,30.37809944152830,19.576400756835900
LMR,-28.36009979248050,23.43910026550290
LMT,42.156101,-121.733002
LMU,2.964167,105.754444
LMY,-7.00992,141.494
LNA,26.59300041,-80.08509827
LNB,-16.584199905400000,168.158996582
LND,42.8152008057,-108.730003357
LNE,-15.865599632300000,168.17199707
LNJ,23.738100051900000,100.025001526
LNK,40.85100173950200,-96.75920104980470
LNL,33.788,105.797
LNN,41.683998107900000,-81.3897018433
LNO,-28.87809944152830,121.31500244140600
LNR,43.2117004395,-90.181602478
LNS,40.121700286865200,-76.29609680175780
LNV,-3.04361,152.629
LNX,54.824,32.025
LNY,20.785600662231400,-156.9510040283200
LNZ,48.2332,14.1875
LOD,-15.3066997528,167.966995239
LOE,17.43910026550290,101.72200012207000
LOH,-3.99589,-79.371902
LOK,3.1219699382782000,35.608699798584000
LOL,40.0663986206,-118.565002441
LON,51.508056,-0.127778
LOO,33.764400482200000,2.92833995819
LOP,-8.757322,116.276675
LOS,6.5773701667785600,3.321160078048710
LOT,41.6072998,-88.09619904
LOU,38.2280006409,-85.6636962891
LOV,26.9557,-101.470001
LOZ,37.0821990967,-84.08489990230000
LPA,27.931900024414100,-15.38659954071050
LPB,-16.5132999420166,-68.19229888916020
LPC,34.665599823,-120.468002319
LPD,-1.32861,-69.5797
LPF,26.609417,104.979
LPG,-34.9722,-57.8947
LPI,58.4062004089,15.680500030500000
LPK,52.70280075073240,39.53779983520510
LPL,53.33359909057620,-2.849720001220700
LPM,-16.4611228,167.829253
LPP,61.044601,28.144743
LPQ,19.897300720214800,102.16100311279300
LPS,48.4838981628418,-122.93800354003900
LPT,18.27090072631840,99.50420379638670
LPU,1.704486,114.970297
LPX,56.51750183105470,21.096900939941400
LPY,45.0806999206543,3.762890100479130
LQM,-0.182278,-74.7708
LRA,39.650253,22.4655
LRD,27.543800354003900,-99.46160125732420
LRE,-23.4342002869,144.279998779
LRF,34.916900634800000,-92.14969635010000
LRH,46.17919921875,-1.1952799558639500
LRL,9.767330169677730,1.091249942779540
LRM,18.450700759887700,-68.91179656982420
LRR,27.6746997833,54.3833007812
LRS,37.184898,26.800301
LRT,47.76060104370120,-3.440000057220460
LRU,32.289398193359400,-106.9219970703130
LRV,11.9499998093,-66.66999816890000
LSA,-8.50582,151.081
LSC,-29.916201,-71.199501
LSE,43.879002,-91.256699
LSF,32.337299346900000,-84.9913024902
LSH,22.9778995513916,97.752197265625
LSI,59.87889862060550,-1.2955600023269700
LSL,11.035300254821800,-84.70610046386720
LSP,11.78077507019040,-70.15149688720700
LSQ,-37.40169906616210,-72.42539978027340
LSS,15.86439991,-61.5806007385
LST,-41.54529953,147.214004517
LSV,36.2361984253,-115.033996582
LSW,5.226679801940920,96.95030212402340
LSX,5.069509983062740,97.25920104980470
LSY,-28.8302993774,153.259994507
LSZ,44.5657997131,14.3930997849
LTA,-23.8243999481,30.329299926800000
LTD,30.15169906616210,9.715310096740720
LTI,46.376399993896500,96.22109985351560
LTK,35.401100158691400,35.948699951171900
LTM,3.37276,-59.789398
LTN,51.874698638916000,-0.36833301186561600
LTO,25.989200592041000,-111.3479995727540
LTQ,50.517398834228500,1.6205899715423600
LTS,34.667098999,-99.2667007446
LTT,43.205399,6.482
LTU,18.411944,76.465
LTX,-0.906833,-78.615799
LUA,27.686899185180700,86.72969818115230
LUC,-16.74810028076170,-179.66700744628900
LUD,-26.687400817871100,15.242899894714400
LUF,33.534999847400000,-112.383003235
LUG,46.00429916380000,8.9105796814
LUH,30.854700088501000,75.95259857177730
LUK,39.10329819,-84.41860199
LUM,24.4011,98.5317
LUN,-15.3308000565,28.4526004791
LUO,-11.768099784851100,19.8976993560791
LUP,21.21100044,-156.973999
LUQ,-33.2732009888,-66.3563995361
LUR,68.87509918,-166.1100006
LUV,-5.661620140075680,132.7310028076170
LUW,-1.03892,122.772003
LUX,49.6233333,6.2044444
LUZ,51.240278,22.713611
LVA,48.03139877319340,-0.7429860234260560
LVI,-17.821800231933600,25.82270050048830
LVK,37.6934013367,-121.819999695
LVM,45.6994018555,-110.447998047
LVO,-28.61359977722170,122.42400360107400
LVP,26.810300827026400,53.356300354003900
LVS,35.6542015076,-105.141998291
LWB,37.8582992554,-80.3994979858
LWC,39.01119995,-95.21659851
LWE,-8.640556,122.236667
LWK,60.192199707,-1.24361002445
LWM,42.717201232900000,-71.1233978271
LWN,40.7504005432,43.859298706100000
LWO,49.8125,23.956100463867200
LWR,53.228599548339800,5.760560035705570
LWS,46.3745002746582,-117.01499938964800
LWT,47.04930114746090,-109.46700286865200
LWY,4.84917,115.407997
LXA,29.2978000641,90.91190338130000
LXG,20.966999,101.400002
LXN,40.791000366200000,-99.7772979736
LXR,25.671,32.7066
LXS,39.917098999,25.236299514800000
LXY,31.6411783,-96.5144594
LYA,34.741100311300000,112.388000488
LYB,19.660161,-80.088826
LYC,64.54830169677730,18.71619987487790
LYE,51.5051,-1.99343
LYG,34.571667,118.873611
LYH,37.326698303222700,-79.20040130615230
LYI,35.04610061645510,118.41200256347700
LYM,51.08,1.013
LYN,45.72719955444340,4.944270133972170
LYP,31.364999771118200,72.99479675292970
LYR,78.246101379395,15.465600013733
LYS,45.725556,5.081111
LYT,-24.113333,152.715278
LYU,47.82450104,-91.83070374
LYX,50.95610046386720,0.9391670227050780
LZC,18.0016994476,-102.221000671
LZH,24.2075,109.390999
LZN,26.1598,119.958
LZO,28.85219955444340,105.39299774169900
LZR,-14.673273,145.454571
LZS,48.2905,14.2911
LZU,33.97809982,-83.96240234
LZY,29.303300857543900,94.33529663085940
M10,34.5333333,-106.2238889
MAA,12.990005493164100,80.16929626464840
MAB,-5.36858987808,-49.138000488300000
MAD,40.471926,-3.56264
MAE,36.9886016846,-120.111999512
MAF,31.9424991607666,-102.2020034790040
MAG,-5.20707988739,145.789001465
MAH,39.86259841918950,4.218649864196780
MAI,-14.482999801635700,35.266998291015600
MAJ,7.064760208129880,171.27200317382800
MAK,9.55897045135498,31.65220069885250
MAM,25.7698993683,-97.5252990723
MAN,53.35369873046880,-2.2749500274658200
MAO,-3.0386099815368700,-60.04970169067380
MAQ,16.699899673461900,98.54509735107420
MAR,10.5582084656,-71.7278594971
MAS,-2.06189,147.423996
MAT,-5.799610137939450,13.440400123596200
MAU,-16.42650032043460,-152.24400329589800
MAV,8.70444,171.23
MAX,15.593600273132300,-13.322799682617200
MAY,24.287700653076200,-77.68460083007810
MAZ,18.255699157714800,-67.14849853515630
MBA,-4.034830093383790,39.594200134277300
MBD,-25.798400878900000,25.548000335700000
MBE,44.303901672400000,143.404006958
MBG,45.54650116,-100.4079971
MBH,-25.5133,152.714996
MBI,-8.919942,33.273981
MBJ,18.503700256347700,-77.91339874267580
MBL,44.2723999,-86.24690247
MBO,13.208100318908700,120.6050033569340
MBS,43.532901763916000,-84.07959747314450
MBT,12.369682,123.630095
MBU,-9.7475004196167,159.83900451660200
MBW,-37.975799560546900,145.1020050048830
MBX,46.47990036010740,15.686100006103500
MBZ,-3.37217,-57.7248
MCB,31.17849922,-90.47190094
MCC,38.66759872,-121.401001
MCD,45.8649344,-84.637344
MCE,37.28469849,-120.5139999
MCF,27.84930038,-82.52120209
MCG,62.95289993,-155.6060028
MCH,-3.2689,-79.961601
MCI,39.2976,-94.713898
MCJ,11.2325,-72.4901
MCK,40.20629883,-100.5920029
MCL,63.7326011658,-148.910995483
MCM,43.73333333,7.41666666
MCN,32.69279861450200,-83.64920043945310
MCO,28.429399490356400,-81.30899810791020
MCP,0.0506640002131,-51.0722007751
MCS,-30.2719,-57.6402
MCT,23.593299865722700,58.284400939941400
MCU,46.222599029541000,2.363960027694700
MCV,-16.4424991608,136.083999634
MCW,43.157798767100000,-93.3312988281
MCX,42.81679916381840,47.65230178833010
MCY,-26.6033,153.091003
MCZ,-9.510809898376470,-35.79169845581060
MDC,1.5492600202560400,124.9260025024410
MDE,6.16454,-75.4231
MDG,44.5241012573,129.569000244
MDH,37.778099060058600,-89.25199890136720
MDI,7.70388,8.61394
MDK,0.0226000007242,18.2887001038
MDL,21.702199935913100,95.97789764404300
MDQ,-37.9342,-57.5733
MDS,21.82602,-71.8025
MDT,40.1935005188,-76.7633972168
MDU,-6.14774,143.656998
MDW,41.785999,-87.752403
MDY,28.20170021057130,-177.38099670410200
MDZ,-32.8316993713,-68.7929000854
ME5,44.1653889,-68.4281667
MEA,-22.343000412,-41.7659988403
MEB,-37.7281,144.901993
MEC,-0.9460780024528500,-80.67880249023440
MED,24.5534,39.705101
MEE,-21.481700897216800,168.03799438476600
MEG,-9.525090217590330,16.312400817871100
MEH,71.02970123291,27.826700210571
MEI,32.33259963989260,-88.75189971923830
MEK,33.87910079956060,-5.515120029449460
MEL,-37.673302,144.843002
MEM,35.04240036010740,-89.97669982910160
MEN,44.502102,3.53282
MEO,35.91899872,-75.69550323
MEQ,4.25,96.21700286865230
MER,37.38050079,-120.5680008
MES,3.559167,98.671111
MEU,-0.889839,-52.6022
MEX,19.4363,-99.072098
MEY,27.5774,84.22875
MFA,-7.917478,39.668502
MFD,40.82139968870000,-82.5166015625
MFE,26.17580032,-98.23860168
MFG,34.3390007019043,73.50859832763670
MFI,44.6369018555,-90.18930053710000
MFJ,-18.566699981700000,179.951004028
MFK,26.224199,120.002998
MFM,22.149599,113.592003
MFN,-44.673301696777300,167.92300415039100
MFQ,13.5024995803833,7.1267499923706100
MFR,42.37419891357420,-122.87300109863300
MFT,-13.1167,-72.5667
MFU,-13.258899688720700,31.936599731445300
MFX,45.407003,6.577942
MGA,12.141500473022500,-86.16819763183590
MGB,-37.745601654052700,140.78500366210900
MGC,41.703300476100000,-86.8211975098
MGE,33.91540146,-84.51629639
MGF,-23.479444503800000,-52.01222229
MGH,-30.8574008942,30.343000412
MGJ,41.50999832,-74.26460266
MGL,51.230278,6.504444
MGM,32.30059814,-86.39399719
MGN,9.28474,-74.8461
MGQ,2.0144400596618700,45.3046989440918
MGR,31.0849167,-83.80325
MGS,-21.895986557006800,-157.9066619873050
MGT,-12.0944004059,134.893997192
MGW,39.64289856,-79.91629791
MGY,39.5890007019,-84.224899292
MGZ,12.439800262451200,98.62149810791020
MHA,5.277490139007570,-59.151100158691400
MHB,-36.846,174.788
MHC,-42.340388,-73.715693
MHD,36.235198974609400,59.64099884033200
MHE,43.774799346900000,-98.03859710690000
MHG,49.473057,8.514167
MHH,26.5114,-77.083503
MHK,39.14099884033200,-96.6707992553711
MHP,53.864498138427700,27.53969955444340
MHQ,60.122200012207,19.898199081421
MHR,38.55390167,-121.2979965
MHT,42.932598,-71.435699
MHU,-37.0475006104,147.333999634
MHV,35.05939865,-118.1520004
MHX,-10.376700401306200,-161.0019989013670
MHZ,52.361900329589800,0.48640599846839900
MIA,25.79319953918460,-80.29060363769530
MIB,48.4156,-101.358002
MID,20.937000274700000,-89.657699585
MIE,40.2422981262207,-85.3958969116211
MIG,31.4281005859375,104.74099731445300
MIH,-14.791,125.823
MII,-22.1968994141,-49.926399231
MIJ,6.08333,171.733002
MIK,61.6866,27.201799
MIL,45.463611,9.188056
MIM,-36.9085998535,149.901000977
MIP,30.776100158691400,34.66669845581060
MIR,35.75809860229490,10.75469970703130
MIS,-10.689200401300000,152.837997437
MIU,11.855299949646000,13.080900192260700
MIV,39.367802,-75.072197
MJA,-21.426105,44.316509
MJB,10.2833,170.883
MJC,7.272069931030270,-7.58735990524292
MJD,27.3351993560791,68.14309692382810
MJE,7.833,168.167
MJF,65.783996582031,13.214900016785
MJI,32.894100189209000,13.276000022888200
MJK,-25.8938999176,113.577003479
MJL,-1.845139980316160,11.056699752807600
MJM,-6.121240139010000,23.569000244100000
MJN,-15.6668417421,46.351232528700000
MJT,39.0567016602,26.5983009338
MJU,-2.583333,119.033333
MJV,37.775001525878900,-0.8123890161514280
MJZ,62.534698486328100,114.03900146484400
MKC,39.123199462890600,-94.5927963256836
MKE,42.947200775146500,-87.89659881591800
MKF,5.562222,126.581389
MKG,43.16949844,-86.23819733
MKK,21.15290069580080,-157.0959930419920
MKL,35.599899,-88.915604
MKM,2.90639,112.080002
MKP,-16.583900451660200,-143.6580047607420
MKQ,-8.52029037475586,140.41799926757800
MKR,-26.6117000579834,118.5479965209960
MKS,10.7254,38.7415
MKU,0.5792109966278080,12.890899658203100
MKW,-0.8918330073356630,134.0489959716800
MKY,-21.171699523900000,149.179992676
MKZ,2.2633600235,102.251998901
MLA,35.857498,14.4775
MLB,28.102800369262700,-80.64530181884770
MLC,34.882401,-95.783501
MLE,4.191830158233640,73.52909851074220
MLG,-7.926559925080000,112.714996338
MLH,47.59001,7.5291667
MLI,41.44850158691410,-90.50749969482420
MLK,-0.203767,115.759892
MLL,61.8642997742,-162.026000977
MLM,19.849899292,-101.025001526
MLN,35.279800415,-2.9562599659
MLO,36.696899,24.4769
MLS,46.428001403808600,-105.88600158691400
MLU,32.51089859008790,-92.0376968383789
MLW,6.289060115814210,-10.758700370788600
MLX,38.435298919700000,38.0909996033
MLY,64.99759674070000,-150.643997192
MLZ,-32.33789825439450,-54.21670150756840
MMB,43.8805999756,144.164001465
MMD,25.8465003967,131.263000488
MME,54.50920104980470,-1.4294099807739300
MMG,-28.116100311279300,117.84200286865200
MMH,37.62409973,-118.8379974
MMI,35.39730072,-84.56259918
MMJ,36.16680145263670,137.92300415039100
MMK,68.78170013427730,32.75080108642580
MMO,15.155900001525900,-23.213699340820300
MMT,33.92079926,-80.80130005
MMU,40.799400329589800,-74.41490173339840
MMX,55.536305364,13.376197814900000
MMY,24.782800674400000,125.294998169
MMZ,35.93080139160160,64.76090240478520
MNA,4.00694,126.672997
MNB,-5.9308600425720200,12.351799964904800
MNC,-14.488200187683100,40.71220016479490
MNE,-28.009,138.656
MNF,-17.6730995178,177.098007202
MNG,-12.0560998917,134.23399353
MNH,23.640556,57.4875
MNI,16.791400909423800,-62.19329833984380
MNJ,-21.201799392700200,48.358299255371100
MNK,1.0036100149154700,173.031005859375
MNL,14.5086,121.019997
MNM,45.126701,-87.638397
MNR,-15.254500389099100,23.16230010986330
MNS,-11.13700008392330,28.872600555419900
MNT,65.143611,-149.37
MNU,16.444700241088900,97.66069793701170
MNX,-5.8113799095154,-61.278301239014
MNY,-7.416940212249760,155.56500244140600
MNZ,38.72140121,-77.51540375
MOA,20.653900146484400,-74.92220306396480
MOB,30.691200256348,-88.242797851562
MOC,-16.706899642900000,-43.818901062
MOD,37.62580109,-120.9540024
MOE,23.092500686645500,96.64530181884770
MOF,-8.64064979553,122.236999512
MOG,20.516799926757800,99.25679779052730
MOI,-19.842500686645500,-157.7030029296880
MOJ,5.6076,-54.4003
MOL,62.744701385498,7.2624998092651
MON,-43.76499938964840,170.13299560546900
MOO,-28.09939956665040,140.19700622558600
MOQ,-20.284700393676800,44.31760025024410
MOS,47.777,10.623
MOT,48.2593994140625,-101.27999877929700
MOU,62.095401763916000,-163.6820068359380
MOV,-22.057800293,148.07699585
MOW,55.7557,37.6176
MOZ,-17.49,-149.761993
MPA,-17.634399,24.176701
MPB,25.7783,-80.1703
MPH,11.9245,121.954002
MPK,34.7588996887,126.379997253
MPL,43.57619857788090,3.96301007270813
MPM,-25.920799,32.572601
MPN,-51.82279968261720,-58.447200775146500
MPO,41.137503,-75.378897
MPP,8.95,-77.75
MPU,9.186667,-77.984167
MPV,44.20349884,-72.56230164
MPW,47.07609939575200,37.44960021972660
MPY,3.6575,-54.037201
MQB,40.5200833,-90.6523889
MQC,47.095500946,-56.3802986145
MQF,53.39310073852540,58.755699157714800
MQH,-13.5491,-48.195301
MQJ,66.450861,143.261551
MQL,-34.229198455800000,142.085998535
MQM,37.223300933800000,40.6316986084
MQN,66.363899230957,14.301400184631
MQP,-25.3831996918,31.1056003571
MQQ,8.624409675598150,16.071399688720700
MQS,12.887900352478000,-61.180198669433600
MQT,46.353599548300000,-87.395401001
MQU,5.21256,-74.8836
MQX,13.467399597168000,39.53350067138670
MQY,36.0089988708,-86.5201034546
MRA,32.325,15.061
MRB,39.40190125,-77.98459625
MRD,8.582078,-71.161041
MRE,-1.406111,35.008057
MRF,30.371099,-104.017997
MRG,-17.06920051574710,145.41900634765600
MRI,61.2135009765625,-149.843994140625
MRK,25.995001,-81.672501
MRN,35.820202,-81.611397
MRO,-40.97330093383790,175.63400268554700
MRQ,13.361000061035200,121.82599639892600
MRR,-4.37823009491,-79.94100189210000
MRS,43.439271922,5.22142410278
MRU,-20.430201,57.683601
MRV,44.225101470947300,43.08190155029300
MRW,54.699299,11.4401
MRX,30.55620002746580,49.15190124511720
MRY,36.58700180053710,-121.84300231933600
MRZ,-29.498899459800000,149.845001221
MSA,53.44139862060550,-91.76280212402340
MSC,33.4608001709,-111.727996826
MSE,51.342201,1.34611
MSH,20.675399780273400,58.890499114990200
MSJ,40.703201293900000,141.367996216
MSL,34.74530029,-87.61019897
MSN,43.13990020751950,-89.3375015258789
MSO,46.91630173,-114.0910034
MSP,44.882,-93.221802
MSQ,53.882499694824,28.030700683594
MSR,38.747798919677700,41.66120147705080
MSS,44.93579864501950,-74.84559631347660
MST,50.911701,5.77014
MSU,-29.462299346923800,27.552499771118200
MSW,15.670000076293900,39.37009811401370
MSY,29.99340057373050,-90.25800323486330
MSZ,-15.261199951171900,12.14680004119870
MTC,42.613463,-82.836919
MTF,6.9571,35.5547
MTG,-14.9942,-59.9458
MTH,24.726101,-81.051399
MTJ,38.509799957300000,-107.893997192
MTK,3.3744399547576900,172.99200439453100
MTL,-32.701265,151.492912
MTM,55.131001,-131.578003
MTN,39.325699,-76.413803
MTP,41.0765,-71.920797
MTR,8.82374,-75.8258
MTS,-26.52899932861330,31.3075008392334
MTT,18.1033992767,-94.58070373540000
MTV,-13.6660003662,167.712005615
MTY,25.7784996033,-100.107002258
MTZ,31.32819938659670,35.38859939575200
MUA,-8.327969551086430,157.26300048828100
MUB,-19.97260093688970,23.431100845336900
MUC,48.353802,11.7861
MUD,-11.672900199890100,39.5630989074707
MUE,20.001300811767600,-155.66799926757800
MUH,31.3253993988,27.221700668300000
MUI,40.434799,-76.569397
MUK,-20.13610076904300,-157.34500122070300
MUN,9.75452995300293,-63.14739990234380
MUO,43.043598,-115.872002
MUQ,48.1408,11.555
MUR,4.178979873657230,114.3290023803710
MUS,24.2896995544,153.979003906
MUW,35.207698822021500,0.14714199304580700
MUX,30.20319938659670,71.41909790039060
MUZ,-1.503,33.8021
MVA,65.65579986572270,-16.918100357055700
MVB,-1.6561599969863900,13.437999725341800
MVD,-34.838402,-56.0308
MVF,-5.2019200325000000,-37.3642997742
MVL,44.53459930420000,-72.6139984131
MVP,1.25366,-70.2339
MVQ,53.954898834228500,30.09510040283200
MVR,10.451399803161600,14.257399559021000
MVS,-18.048900604248000,-39.864200592041000
MVT,-14.8681001663208,-148.7169952392580
MVV,45.82080078125,6.652219772338870
MVW,48.4709014893,-122.42099762
MVY,41.3931007385,-70.6143035889
MVZ,-20.055299758911100,30.859100341796900
MWA,37.75500107,-89.01110077
MWB,-29.211,116.009
MWC,43.110401,-88.034401
MWD,32.5630989074707,71.5707015991211
MWE,18.4433333333,31.8433333333
MWF,-15,168.082992554
MWH,47.20769882,-119.3199997
MWK,3.3481199741363500,106.25800323486300
MWL,32.7816009521,-98.0602035522
MWP,28,85.333
MWQ,20.1656,94.941399
MWX,34.991406,126.382814
MWZ,-2.4444899559021000,32.932701110839800
MXB,-2.55803,120.323997
MXF,32.3829,-86.365799
MXH,-6.36332988739,143.238006592
MXI,6.949091,126.27368
MXJ,9.652170181274410,6.462259769439700
MXL,32.6306,-115.241997
MXM,-21.7539005279541,43.3754997253418
MXN,48.6031990051,-3.81577992439
MXP,45.6306,8.72811
MXS,-13.742300033569300,-172.25799560546900
MXT,-18.049999,44.033001
MXV,49.663299560546900,100.0989990234380
MXX,60.957901,14.5114
MXY,61.4370608,-142.90307372
MXZ,24.350000381469700,116.13300323486300
MYA,-35.8978004456,150.143997192
MYB,-3.4584197998046900,10.674076080322300
MYC,10.249978065490700,-67.64942169189450
MYD,-3.2293100357055700,40.10169982910160
MYE,34.073600769,139.559997559
MYF,32.4759,117.759
MYG,22.379499,-73.013494
MYI,-9.91666984558,144.054992676
MYJ,33.82720184326170,132.6999969482420
MYL,44.88970184,-116.1009979
MYP,37.6194,61.896702
MYQ,12.23,76.655833
MYR,33.6796989441,-78.9282989502
MYT,25.38360023498540,97.35189819335940
MYU,60.37139892578130,-166.27099609375
MYV,39.09780121,-121.5699997
MYW,-10.339099884033200,40.181800842285200
MYY,4.322010040283200,113.98699951171900
MYZ,-14.083600044300000,34.9197006226
MZB,-11.361800193786600,40.35490036010740
MZG,23.568700790405300,119.62799835205100
MZH,40.829399,35.521999
MZI,14.5128002167,-4.0795598030100000
MZJ,32.5106010437,-111.32800293
MZK,2.058609962463380,173.27099609375
MZL,5.0296,-75.4647
MZM,49.07170104980470,6.131669998168950
MZO,20.28809928894040,-77.08920288085940
MZP,-41.12329864501950,172.98899841308600
MZQ,-27.626100540161100,32.0443000793457
MZR,36.70690155029300,67.20970153808590
MZT,23.1613998413,-106.26599884
MZU,26.11910057067870,85.3136978149414
MZV,4.048329830169680,114.80500030517600
MZW,33.535900116,-0.242353007197
N10,40.2040483,-75.4302631
N19,36.8369486,-108.0286556
N24,36.8003056,-105.5975
N29,34.0941514,-107.2971694
N40,40.565328,-74.978872
N53,41.0358717,-75.1606789
N69,41.5769708,-73.7323514
N87,40.2139444,-74.6017778
N96,40.8855,-77.8162222
NAA,-30.3192005157,149.82699585
NAC,-36.98529815673830,140.72500610351600
NAG,21.092199325561500,79.04720306396480
NAH,3.6832098960876500,125.52799987793000
NAI,3.959439992904660,-59.12419891357420
NAJ,39.18880081176760,45.45840072631840
NAK,14.94950008392330,102.31300354003900
NAL,43.512901306152300,43.636600494384800
NAM,-3.235569953918460,127.0999984741210
NAN,-17.755399703979500,177.4429931640630
NAO,30.79545,106.1626
NAP,40.886002,14.2908
NAQ,77.4886016846,-69.3887023926
NAS,25.0389995575,-77.46620178220000
NAT,-5.768056,-35.376111
NAU,-14.176799774169900,-141.26699829101600
NAV,38.7719,34.5345
NAW,6.5199198722839400,101.74299621582000
NAY,39.782798767089800,116.38800048828100
NBC,55.564701080322300,52.092498779296900
NBE,36.075833,10.438611
NBG,29.82530022,-90.03500366
NBN,-1.410277,5.621944
NBO,-1.31923997402,36.9277992249
NBS,42.066944,127.602222
NBU,42.090556,-87.8225
NBW,19.906499862671,-75.207099914551
NBX,-3.36818,135.496002
NCA,21.9175,-71.939598
NCE,43.6584014893,7.215869903560000
NCG,30.3974,-107.875
NCJ,-30.9575,-61.5283
NCL,55.037498474121100,-1.6916699409484900
NCN,60.0773010254,-147.992004395
NCO,41.597099304199,-71.412101745605
NCR,11.133399963378900,-84.7699966430664
NCS,-27.7705993652,29.976900100700000
NCU,42.488399505615200,59.62329864501950
NCY,45.9308333,6.1063889
NDA,-4.53333,129.9
NDB,20.9330997467041,-17.030000686645500
NDC,19.1833000183,77.31670379640000
NDD,-11.167900085449200,13.84749984741210
NDG,47.239601135253900,123.91799926757800
NDJ,12.1337,15.034
NDK,5.63167,168.125
NDN,-9.14355555556,147.68425
NDR,34.988800048800000,-3.0282099247
NDU,-17.956499099731,19.719400405884
NDY,59.250301361084000,-2.576669931411740
NEC,-38.4831,-58.8172
NEG,18.34280014038090,-78.33209991455080
NEL,40.03329849,-74.353302
NER,56.913898468018,124.91400146484
NEU,20.418399810791000,104.06700134277300
NEV,17.205699920654300,-62.589900970459000
NEW,30.042400360107,-90.028297424316
NEZ,57.479444454444,43.29750001
NFG,61.108299255371100,72.6500015258789
NFL,39.41659927,-118.7009964
NFO,-15.5707998276,-175.632995605
NGA,-34.25559997558590,148.2480010986330
NGB,29.82670021057130,121.46199798584000
NGD,18.72719955444340,-64.32969665527340
NGE,7.3570098876953100,13.559200286865200
NGF,21.4505004883,-157.768005371
NGI,-18.115600585900000,179.339996338
NGK,51.780102,143.139008
NGL,-24.3878,31.3258
NGM,13.483056,144.7933673
NGO,34.8583984375,136.80499267578100
NGQ,32.1,80.0530555556
NGS,32.916900634800000,129.914001465
NGU,36.937599,-76.289299
NGX,28.641399,84.089203
NGZ,37.78889846801760,-122.31999969482400
NHA,12.2275,109.192001
NHD,25.0268001556,55.3661994934
NHK,38.285999,-76.411797
NHT,51.553001403800000,-0.418166995049
NHV,-8.795599937438970,-140.22900390625
NHZ,43.89220047,-69.93859863
NIB,63.0186,-154.358002
NIC,35.15111,33.27222
NIG,-1.31444001198,176.410003662
NIM,13.4815,2.18361
NIO,-2.7174999713897700,17.68470001220700
NIP,30.2358,-81.680603
NIS,-2.66222222222,151.997777778
NIT,46.313477,-0.394529
NIU,-16.1191,-146.3683
NJA,35.4546012878418,139.4499969482420
NJC,60.94929885864260,76.48359680175780
NJF,31.989853,44.404317
NJK,32.829201,-115.671996
NKB,-18.4946994781,124.851997375
NKC,18.31,-15.9697222
NKG,31.742000579834000,118.86199951171900
NKJ,31.970556,118.7925
NKM,35.255001068115200,136.9239959716800
NKT,37.3647,42.0582
NKW,-7.31327,72.411102
NKX,32.86840057,-117.1429977
NLA,-12.998100280762,28.66489982605
NLC,36.33300018,-119.9520035
NLD,27.4438991547,-99.5705032349
NLF,-9.583330154418950,143.76699829101600
NLG,56.007499694824,-161.16000366211
NLH,27.5403,100.7593
NLI,53.154999,140.649994
NLK,-29.04159927368160,167.93899536132800
NLO,-4.32666015625,15.327500343323
NLP,-25.5,30.9137992859
NLT,43.4318,83.3786
NLV,47.057899475097700,31.9197998046875
NMA,40.9846000671,71.5567016602
NMB,20.43440055847170,72.84320068359380
NMC,24.59429931640630,-76.82019805908200
NME,60.471000671387,-164.70100402832
NMG,8.456944,-78.933333
NML,57.055599,-111.573997
NMS,20.890499114990200,97.73590087890630
NMT,23.083,97.383003
NNA,34.29890060424810,-6.595880031585690
NNB,-10.847994,162.454108
NNG,22.608299255371100,108.1719970703130
NNL,59.980201721191,-154.8390045166
NNM,67.63999938964840,53.12189865112310
NNR,53.23030090332030,-9.467780113220220
NNT,18.807899475097700,100.78299713134800
NNX,4.13333333333,117.666666667
NNY,32.980801,112.614998
NOA,-34.94889831542970,150.53700256347700
NOB,9.976490020750000,-85.65299987790000
NOC,53.910301208496100,-8.818490028381350
NOD,53.633056640600000,7.19027805328
NOG,31.22610092163090,-110.97599792480500
NOI,44.4016,37.7779
NOJ,63.18330001831060,75.2699966430664
NON,-0.6397219896316530,174.42799377441400
NOP,42.015800476074,35.066398620605
NOR,65.13189697265630,-13.746399879455600
NOS,-13.3121004105,48.3148002625
NOT,38.143600463867,-122.55599975586
NOU,-22.01460075378420,166.21299743652300
NOV,-12.808899879455600,15.760499954223600
NOZ,53.811401,86.877197
NPA,30.35269928,-87.31860352
NPE,-39.465801,176.869995
NPL,-39.00859832763670,174.1790008544920
NPO,-0.34886899590492,111.74800109863
NPR,-7.125833,-55.400833
NPZ,41.4539722,-87.0070833
NQA,35.356701,-89.8703
NQI,27.5072002411,-97.8097000122
NQN,-38.949001,-68.155701
NQT,52.91999816894530,-1.0791699886322000
NQU,5.6964,-77.2806
NQX,24.57579994,-81.68890381
